"","ADR","species","tag","month","year","tissue","stage","conc","method","biomass_kg","season","increment","wood"
"5705","3258","ACRU","120","January",2014,"stem","4cm",8.7,"starch",41.1,"winter","3-4","diff"
"5706","3259","ACRU","124","January",2014,"stem","4cm",0,"starch",32.3,"winter","3-4","diff"
"5707","3260","BEPA","106","January",2014,"stem","4cm",0,"starch",25.1,"winter","3-4","diff"
"5708","3261","BEPA","110","January",2014,"stem","4cm",0,"starch",56.4,"winter","3-4","diff"
"5709","3262","BEPA","113","January",2014,"stem","4cm",0,"starch",33.4,"winter","3-4","diff"
"5725","3278","ACRU","102","April",2014,"stem","3cm",10,"starch",58.9,"spring","2-3","diff"
"5726","3279","ACRU","103","April",2014,"stem","3cm",0,"starch",28.1,"spring","2-3","diff"
"5727","3280","ACRU","105","April",2014,"stem","3cm",0.8,"starch",34.4,"spring","2-3","diff"
"5728","3281","ACRU","112","April",2014,"stem","3cm",0,"starch",43.3,"spring","2-3","diff"
"5729","3282","ACRU","120","April",2014,"stem","3cm",1.5,"starch",45.7,"spring","2-3","diff"
"5730","3283","ACRU","124","April",2014,"stem","3cm",1.2,"starch",36.6,"spring","2-3","diff"
"5731","3284","BEPA","106","April",2014,"stem","3cm",0,"starch",29.2,"spring","2-3","diff"
"5732","3285","BEPA","110","April",2014,"stem","3cm",0,"starch",61.4,"spring","2-3","diff"
"5733","3286","BEPA","113","April",2014,"stem","3cm",0,"starch",37.7,"spring","2-3","diff"
"5749","3302","ACRU","102","April",2014,"stem","4cm",10.7,"starch",54,"spring","3-4","diff"
"5750","3303","ACRU","103","April",2014,"stem","4cm",1.2,"starch",24.1,"spring","3-4","diff"
"5751","3304","ACRU","105","April",2014,"stem","4cm",0,"starch",30.2,"spring","3-4","diff"
"5752","3305","ACRU","112","April",2014,"stem","4cm",0,"starch",38.8,"spring","3-4","diff"
"5753","3306","ACRU","120","April",2014,"stem","4cm",0,"starch",41.1,"spring","3-4","diff"
"5754","3307","ACRU","124","April",2014,"stem","4cm",0,"starch",32.3,"spring","3-4","diff"
"5755","3308","BEPA","106","April",2014,"stem","4cm",0,"starch",25.1,"spring","3-4","diff"
"5756","3309","BEPA","110","April",2014,"stem","4cm",0,"starch",56.4,"spring","3-4","diff"
"5757","3310","BEPA","113","April",2014,"stem","4cm",0,"starch",33.4,"spring","3-4","diff"
"5773","3326","ACRU","102","August",2014,"stem","3cm",0,"starch",58.9,"summer","2-3","diff"
"5774","3327","ACRU","103","August",2014,"stem","3cm",0,"starch",28.1,"summer","2-3","diff"
"5775","3328","ACRU","105","August",2014,"stem","3cm",0,"starch",34.4,"summer","2-3","diff"
"5776","3329","ACRU","112","August",2014,"stem","3cm",0,"starch",43.3,"summer","2-3","diff"
"5777","3330","ACRU","120","August",2014,"stem","3cm",0,"starch",45.7,"summer","2-3","diff"
"5778","3331","ACRU","124","August",2014,"stem","3cm",0,"starch",36.6,"summer","2-3","diff"
"5779","3332","BEPA","106","August",2014,"stem","3cm",0,"starch",29.2,"summer","2-3","diff"
"5780","3333","BEPA","110","August",2014,"stem","3cm",0,"starch",61.4,"summer","2-3","diff"
"5781","3334","BEPA","113","August",2014,"stem","3cm",0,"starch",37.7,"summer","2-3","diff"
"5797","3350","ACRU","102","August",2014,"stem","4cm",0,"starch",54,"summer","3-4","diff"
"5798","3351","ACRU","103","August",2014,"stem","4cm",0,"starch",24.1,"summer","3-4","diff"
"5799","3352","ACRU","105","August",2014,"stem","4cm",0,"starch",30.2,"summer","3-4","diff"
"5800","3353","ACRU","112","August",2014,"stem","4cm",0,"starch",38.8,"summer","3-4","diff"
"5801","3354","ACRU","120","August",2014,"stem","4cm",0,"starch",41.1,"summer","3-4","diff"
"5802","3355","ACRU","124","August",2014,"stem","4cm",0,"starch",32.3,"summer","3-4","diff"
"5803","3356","BEPA","106","August",2014,"stem","4cm",0,"starch",25.1,"summer","3-4","diff"
"5804","3357","BEPA","110","August",2014,"stem","4cm",0,"starch",56.4,"summer","3-4","diff"
"5805","3358","BEPA","113","August",2014,"stem","4cm",0,"starch",33.4,"summer","3-4","diff"
"5821","3374","ACRU","102","October",2014,"stem","3cm",0,"starch",58.9,"autumn","2-3","diff"
"5822","3375","ACRU","103","October",2014,"stem","3cm",0,"starch",28.1,"autumn","2-3","diff"
"5823","3376","ACRU","105","October",2014,"stem","3cm",0,"starch",34.4,"autumn","2-3","diff"
"5824","3377","ACRU","112","October",2014,"stem","3cm",0,"starch",43.3,"autumn","2-3","diff"
"5825","3378","ACRU","120","October",2014,"stem","3cm",0,"starch",45.7,"autumn","2-3","diff"
"5826","3379","ACRU","124","October",2014,"stem","3cm",0,"starch",36.6,"autumn","2-3","diff"
"5827","3380","BEPA","106","October",2014,"stem","3cm",0,"starch",29.2,"autumn","2-3","diff"
"5828","3381","BEPA","110","October",2014,"stem","3cm",0,"starch",61.4,"autumn","2-3","diff"
"5829","3382","BEPA","113","October",2014,"stem","3cm",0,"starch",37.7,"autumn","2-3","diff"
"5845","3398","ACRU","102","October",2014,"stem","4cm",0,"starch",54,"autumn","3-4","diff"
"5846","3399","ACRU","103","October",2014,"stem","4cm",0,"starch",24.1,"autumn","3-4","diff"
"5847","3400","ACRU","105","October",2014,"stem","4cm",0,"starch",30.2,"autumn","3-4","diff"
"5848","3401","ACRU","112","October",2014,"stem","4cm",0,"starch",38.8,"autumn","3-4","diff"
"5849","3402","ACRU","120","October",2014,"stem","4cm",0,"starch",41.1,"autumn","3-4","diff"
"5850","3403","ACRU","124","October",2014,"stem","4cm",0,"starch",32.3,"autumn","3-4","diff"
"5851","3404","BEPA","106","October",2014,"stem","4cm",0,"starch",25.1,"autumn","3-4","diff"
"5852","3405","BEPA","110","October",2014,"stem","4cm",0,"starch",56.4,"autumn","3-4","diff"
"5853","3406","BEPA","113","October",2014,"stem","4cm",0,"starch",33.4,"autumn","3-4","diff"
"5893","4279","ACRU","102","June",2014,"stem","4-8cm",1.6,"starch",169.1,"summer","4-8","diff"
"5894","4280","ACRU","103","June",2014,"stem","4-8cm",2.6,"starch",60.2,"summer","4-8","diff"
"5895","4281","ACRU","105","June",2014,"stem","4-8cm",0,"starch",81.7,"summer","4-8","diff"
"5896","4282","ACRU","112","June",2014,"stem","4-8cm",0,"starch",112.9,"summer","4-8","diff"
"5897","4283","ACRU","120","June",2014,"stem","4-8cm",0,"starch",121.2,"summer","4-8","diff"
"5898","4284","ACRU","124","June",2014,"stem","4-8cm",0,"starch",89.2,"summer","4-8","diff"
"5899","4285","ACRU","102","October",2014,"stem","4-8cm",1.8,"starch",169.1,"autumn","4-8","diff"
"5900","4286","ACRU","103","October",2014,"stem","4-8cm",5,"starch",60.2,"autumn","4-8","diff"
"5901","4287","ACRU","105","October",2014,"stem","4-8cm",0,"starch",81.7,"autumn","4-8","diff"
"5902","4288","ACRU","112","October",2014,"stem","4-8cm",0,"starch",112.9,"autumn","4-8","diff"
"5903","4289","ACRU","120","October",2014,"stem","4-8cm",0,"starch",121.2,"autumn","4-8","diff"
"5904","4290","ACRU","124","October",2014,"stem","4-8cm",0,"starch",89.2,"autumn","4-8","diff"
"5911","4297","BEPA","106","June",2014,"stem","4-8cm",0,"starch",63.7,"summer","4-8","diff"
"5912","4298","BEPA","110","June",2014,"stem","4-8cm",0,"starch",178.3,"summer","4-8","diff"
"5913","4299","BEPA","113","June",2014,"stem","4-8cm",0,"starch",93.1,"summer","4-8","diff"
"5914","4300","BEPA","106","October",2014,"stem","4-8cm",2.5,"starch",63.7,"autumn","4-8","diff"
"5915","4301","BEPA","110","October",2014,"stem","4-8cm",0,"starch",178.3,"autumn","4-8","diff"
"5916","4302","BEPA","113","October",2014,"stem","4-8cm",0,"starch",93.1,"autumn","4-8","diff"
"5941","4327","ACRU","102","January",2014,"stem","4-8cm",5.7,"starch",169.1,"winter","4-8","diff"
"5942","4328","ACRU","103","January",2014,"stem","4-8cm",0,"starch",60.2,"winter","4-8","diff"
"5943","4329","ACRU","105","January",2014,"stem","4-8cm",0.6,"starch",81.7,"winter","4-8","diff"
"5944","4330","ACRU","112","January",2014,"stem","4-8cm",2.3,"starch",112.9,"winter","4-8","diff"
"5945","4331","ACRU","120","January",2014,"stem","4-8cm",0,"starch",121.2,"winter","4-8","diff"
"5946","4332","ACRU","124","January",2014,"stem","4-8cm",0,"starch",89.2,"winter","4-8","diff"
"5947","4333","BEPA","106","January",2014,"stem","4-8cm",0,"starch",63.7,"winter","4-8","diff"
"5948","4334","BEPA","110","January",2014,"stem","4-8cm",0,"starch",178.3,"winter","4-8","diff"
"5949","4335","BEPA","113","January",2014,"stem","4-8cm",0,"starch",93.1,"winter","4-8","diff"
"5965","4351","ACRU","102","February",2014,"stem","4-8cm",13.5,"starch",169.1,"winter","4-8","diff"
"5966","4352","ACRU","103","February",2014,"stem","4-8cm",0,"starch",60.2,"winter","4-8","diff"
"5967","4353","ACRU","105","February",2014,"stem","4-8cm",1.5,"starch",81.7,"winter","4-8","diff"
"5968","4354","ACRU","112","February",2014,"stem","4-8cm",0,"starch",112.9,"winter","4-8","diff"
"5969","4355","ACRU","120","February",2014,"stem","4-8cm",0,"starch",121.2,"winter","4-8","diff"
"5970","4356","ACRU","124","February",2014,"stem","4-8cm",0,"starch",89.2,"winter","4-8","diff"
"5971","4357","BEPA","106","February",2014,"stem","4-8cm",0,"starch",63.7,"winter","4-8","diff"
"5972","4358","BEPA","110","February",2014,"stem","4-8cm",0,"starch",178.3,"winter","4-8","diff"
"5973","4359","BEPA","113","February",2014,"stem","4-8cm",0,"starch",93.1,"winter","4-8","diff"
"5989","4375","ACRU","102","March",2014,"stem","4-8cm",16,"starch",169.1,"spring","4-8","diff"
"5990","4376","ACRU","103","March",2014,"stem","4-8cm",23.4,"starch",60.2,"spring","4-8","diff"
"5991","4377","ACRU","105","March",2014,"stem","4-8cm",7.9,"starch",81.7,"spring","4-8","diff"
"5992","4378","ACRU","112","March",2014,"stem","4-8cm",8,"starch",112.9,"spring","4-8","diff"
"5993","4379","ACRU","120","March",2014,"stem","4-8cm",0,"starch",121.2,"spring","4-8","diff"
"5994","4380","ACRU","124","March",2014,"stem","4-8cm",1,"starch",89.2,"spring","4-8","diff"
"5995","4381","BEPA","106","March",2014,"stem","4-8cm",4.5,"starch",63.7,"spring","4-8","diff"
"5996","4382","BEPA","110","March",2014,"stem","4-8cm",0,"starch",178.3,"spring","4-8","diff"
"5997","4383","BEPA","113","March",2014,"stem","4-8cm",7.9,"starch",93.1,"spring","4-8","diff"
"6013","4399","ACRU","102","April",2014,"stem","4-8cm",18.4,"starch",169.1,"spring","4-8","diff"
"6014","4400","ACRU","103","April",2014,"stem","4-8cm",12.7,"starch",60.2,"spring","4-8","diff"
"6015","4401","ACRU","105","April",2014,"stem","4-8cm",7,"starch",81.7,"spring","4-8","diff"
"6016","4402","ACRU","112","April",2014,"stem","4-8cm",0,"starch",112.9,"spring","4-8","diff"
"6017","4403","ACRU","120","April",2014,"stem","4-8cm",3.2,"starch",121.2,"spring","4-8","diff"
"6018","4404","ACRU","124","April",2014,"stem","4-8cm",0,"starch",89.2,"spring","4-8","diff"
"6019","4405","BEPA","106","April",2014,"stem","4-8cm",0,"starch",63.7,"spring","4-8","diff"
"6020","4406","BEPA","110","April",2014,"stem","4-8cm",1.6,"starch",178.3,"spring","4-8","diff"
"6021","4407","BEPA","113","April",2014,"stem","4-8cm",0,"starch",93.1,"spring","4-8","diff"
"6037","4423","ACRU","102","May",2014,"stem","4-8cm",4.9,"starch",169.1,"spring","4-8","diff"
"6038","4424","ACRU","103","May",2014,"stem","4-8cm",0,"starch",60.2,"spring","4-8","diff"
"6039","4425","ACRU","105","May",2014,"stem","4-8cm",0,"starch",81.7,"spring","4-8","diff"
"6040","4426","ACRU","112","May",2014,"stem","4-8cm",0,"starch",112.9,"spring","4-8","diff"
"6041","4427","ACRU","120","May",2014,"stem","4-8cm",0,"starch",121.2,"spring","4-8","diff"
"6042","4428","ACRU","124","May",2014,"stem","4-8cm",4,"starch",89.2,"spring","4-8","diff"
"6043","4429","BEPA","106","May",2014,"stem","4-8cm",0,"starch",63.7,"spring","4-8","diff"
"6044","4430","BEPA","110","May",2014,"stem","4-8cm",0,"starch",178.3,"spring","4-8","diff"
"6045","4431","BEPA","113","May",2014,"stem","4-8cm",0,"starch",93.1,"spring","4-8","diff"
"6061","4447","ACRU","102","July",2014,"stem","4-8cm",0,"starch",169.1,"summer","4-8","diff"
"6062","4448","ACRU","103","July",2014,"stem","4-8cm",0,"starch",60.2,"summer","4-8","diff"
"6063","4449","ACRU","105","July",2014,"stem","4-8cm",0,"starch",81.7,"summer","4-8","diff"
"6064","4450","ACRU","112","July",2014,"stem","4-8cm",0,"starch",112.9,"summer","4-8","diff"
"6065","4451","ACRU","120","July",2014,"stem","4-8cm",0,"starch",121.2,"summer","4-8","diff"
"6066","4452","ACRU","124","July",2014,"stem","4-8cm",0,"starch",89.2,"summer","4-8","diff"
"6067","4453","BEPA","106","July",2014,"stem","4-8cm",0,"starch",63.7,"summer","4-8","diff"
"6068","4454","BEPA","110","July",2014,"stem","4-8cm",0,"starch",178.3,"summer","4-8","diff"
"6069","4455","BEPA","113","July",2014,"stem","4-8cm",0,"starch",93.1,"summer","4-8","diff"
"6085","4471","ACRU","102","August",2014,"stem","4-8cm",0,"starch",169.1,"summer","4-8","diff"
"6086","4472","ACRU","103","August",2014,"stem","4-8cm",0,"starch",60.2,"summer","4-8","diff"
"6087","4473","ACRU","105","August",2014,"stem","4-8cm",0,"starch",81.7,"summer","4-8","diff"
"6088","4474","ACRU","112","August",2014,"stem","4-8cm",0,"starch",112.9,"summer","4-8","diff"
"6089","4475","ACRU","120","August",2014,"stem","4-8cm",0,"starch",121.2,"summer","4-8","diff"
"6090","4476","ACRU","124","August",2014,"stem","4-8cm",0,"starch",89.2,"summer","4-8","diff"
"6091","4477","BEPA","106","August",2014,"stem","4-8cm",0,"starch",63.7,"summer","4-8","diff"
"6092","4478","BEPA","110","August",2014,"stem","4-8cm",0,"starch",178.3,"summer","4-8","diff"
"6093","4479","BEPA","113","August",2014,"stem","4-8cm",0,"starch",93.1,"summer","4-8","diff"
"6109","4495","ACRU","102","September",2014,"stem","4-8cm",0,"starch",169.1,"autumn","4-8","diff"
"6110","4496","ACRU","103","September",2014,"stem","4-8cm",0,"starch",60.2,"autumn","4-8","diff"
"6111","4497","ACRU","105","September",2014,"stem","4-8cm",8.4,"starch",81.7,"autumn","4-8","diff"
"6112","4498","ACRU","112","September",2014,"stem","4-8cm",0,"starch",112.9,"autumn","4-8","diff"
"6113","4499","ACRU","120","September",2014,"stem","4-8cm",0,"starch",121.2,"autumn","4-8","diff"
"6114","4500","ACRU","124","September",2014,"stem","4-8cm",0,"starch",89.2,"autumn","4-8","diff"
"6115","4501","BEPA","106","September",2014,"stem","4-8cm",0,"starch",63.7,"autumn","4-8","diff"
"6116","4502","BEPA","110","September",2014,"stem","4-8cm",0,"starch",178.3,"autumn","4-8","diff"
"6117","4503","BEPA","113","September",2014,"stem","4-8cm",0,"starch",93.1,"autumn","4-8","diff"
"6133","4519","ACRU","102","November",2014,"stem","4-8cm",0,"starch",169.1,"autumn","4-8","diff"
"6134","4520","ACRU","103","November",2014,"stem","4-8cm",0,"starch",60.2,"autumn","4-8","diff"
"6135","4521","ACRU","105","November",2014,"stem","4-8cm",0,"starch",81.7,"autumn","4-8","diff"
"6136","4522","ACRU","112","November",2014,"stem","4-8cm",0,"starch",112.9,"autumn","4-8","diff"
"6137","4523","ACRU","120","November",2014,"stem","4-8cm",0,"starch",121.2,"autumn","4-8","diff"
"6138","4524","ACRU","124","November",2014,"stem","4-8cm",0,"starch",89.2,"autumn","4-8","diff"
"6139","4525","BEPA","106","November",2014,"stem","4-8cm",0,"starch",63.7,"autumn","4-8","diff"
"6140","4526","BEPA","110","November",2014,"stem","4-8cm",0,"starch",178.3,"autumn","4-8","diff"
"6141","4527","BEPA","113","November",2014,"stem","4-8cm",0,"starch",93.1,"autumn","4-8","diff"
"6157","4543","ACRU","102","January",2014,"stem","8cm-pith",0,"starch",151,"winter","8-pith","diff"
"6158","4544","ACRU","103","January",2014,"stem","8cm-pith",0,"starch",14.7,"winter","8-pith","diff"
"6159","4545","ACRU","105","January",2014,"stem","8cm-pith",0,"starch",30.9,"winter","8-pith","diff"
"6160","4546","ACRU","112","January",2014,"stem","8cm-pith",0,"starch",64.3,"winter","8-pith","diff"
"6161","4547","ACRU","120","January",2014,"stem","8cm-pith",0,"starch",74.9,"winter","8-pith","diff"
"6162","4548","ACRU","124","January",2014,"stem","8cm-pith",0,"starch",37.9,"winter","8-pith","diff"
"6163","4549","BEPA","106","January",2014,"stem","8cm-pith",0,"starch",16.9,"winter","8-pith","diff"
"6164","4550","BEPA","110","January",2014,"stem","8cm-pith",0,"starch",168.2,"winter","8-pith","diff"
"6165","4551","BEPA","113","January",2014,"stem","8cm-pith",0,"starch",41.8,"winter","8-pith","diff"
"6181","4567","ACRU","102","July",2014,"stem","8cm-pith",0,"starch",151,"summer","8-pith","diff"
"6182","4568","ACRU","103","July",2014,"stem","8cm-pith",0,"starch",14.7,"summer","8-pith","diff"
"6183","4569","ACRU","105","July",2014,"stem","8cm-pith",0,"starch",30.9,"summer","8-pith","diff"
"6184","4570","ACRU","112","July",2014,"stem","8cm-pith",0,"starch",64.3,"summer","8-pith","diff"
"6185","4571","ACRU","120","July",2014,"stem","8cm-pith",0,"starch",74.9,"summer","8-pith","diff"
"6186","4572","ACRU","124","July",2014,"stem","8cm-pith",0,"starch",37.9,"summer","8-pith","diff"
"6187","4573","BEPA","106","July",2014,"stem","8cm-pith",0,"starch",16.9,"summer","8-pith","diff"
"6188","4574","BEPA","110","July",2014,"stem","8cm-pith",0,"starch",168.2,"summer","8-pith","diff"
"6189","4575","BEPA","113","July",2014,"stem","8cm-pith",0,"starch",41.8,"summer","8-pith","diff"
